,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_32,0.92064,0.51654,0.48874,0.99475,0.9128,0.31018,0.84587,0.36068,0.86791,0.59252,0.70599,0.64962,0.51279,0.57966,0.8854,0.25668,0.54935,0.55213,0.64799,0.78823,0.86031,0.68761,0.1517,0.60985,0.53256,0.81445,0.16845,0.59014,0.32983,0.65398,0.66196,0.16879,0.61657,0.4,0.92359,0.61343,0.12096,0.36429,0.33079,0.556,0.73651,0.69458,0.74901,0.62901,0.32603,1.01738,0.41247,0.34697,0.88827,0.72499,0.96141,0.38598,0.64462,0.6263,0.06683,0.562,0.97786,0.48308,0.14013,0.30691,0.79444,0.63301,0.52749,0.14562,0.74341,0.62976,0.86775,0.22668,0.69979,0.33205,0.53541,0.37127,0.57859,0.94374,0.47584,0.47363,0.66844,0.12153,0.74575,0.35517,0.49032,0.27267,0.31278,0.5669,0.44108,0.50767,0.31937,0.68111,0.55,0.31348,0.71676,0.61204,0.80641,0.90513,0.90227,0.61708,0.25913,0.80165,0.16681,0.65771,0.45446,0.14321,0.8623,0.6466,0.22027,0.08285,0.61203,0.12383,0.31772,0.78636,0.53232,0.78528,0.39561,0.23985,0.87088,0.2216,0.88536,0.5539,0.50531,0.6708,0.76397,0.28011,0.98025,0.46982,0.12099,0.2085,0.78199,0.12804,0.46165,0.27875,0.62304,0.97447,0.17472,0.74496,0.84128,0.61724,0.96537,0.80216,0.4029,0.82901,0.86771,0.18717,0.12815,0.16592,0.10194,0.69934,0.14676,0.20459,0.11485,0.9195,0.88039,0.13902,0.99414,0.67297,0.66286,0.83923,0.93152,0.77527,0.34497,0.89357,0.54219,0.14229,1.03974,0.97413,0.84009,0.6593,0.08007,0.07351,0.6399,0.59687,0.40655,0.94159,0.90237,0.21499,0.37869,0.94149,0.41839,0.63004,0.17341,0.11174,0.98202,0.70749,0.411,0.14989,0.95878,1.0506,0.13082,0.98772,0.10785,0.75055,0.52635,0.9595,0.6965,0.58734,0.13598,0.72934,0.95356,0.63151,0.70145,0.7071,0.24022,0.6338,0.67921,0.57414,0.76817,0.12423,0.92088,0.62536,0.11812,0.85554,0.59358,0.45506,0.18905,0.68718,0.61453,0.33556,0.34712,0.72769,0.74551,0.43205,0.99924,0.83046,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_31,1.02678,0.55114,0.16279,0.96838,1.02893,0.49119,0.93961,0.56219,0.31938,0.57601,0.45917,0.47732,0.259,0.25608,0.18081,0.84149,0.58926,0.34445,0.36442,0.66625,0.96117,0.58624,0.82523,0.25615,0.49181,0.28142,0.86754,0.09733,0.57584,0.49301,0.09172,0.83688,0.33983,0.61528,0.91156,0.38213,0.71228,0.59648,0.78459,0.25962,0.12195,0.20028,0.11208,0.43403,0.42766,1.01592,0.62975,0.65936,0.88494,0.56767,1.08004,0.74632,0.56776,0.82704,0.63496,0.37256,0.46534,0.68032,0.58749,0.61452,0.35757,0.07897,0.37915,0.68015,0.26573,0.59526,0.52411,0.67361,0.79457,0.632,0.35529,0.51757,0.85688,1.06133,0.20674,0.41667,0.26763,0.69615,0.88528,0.51109,0.74921,1.01907,0.71141,0.39949,0.39479,0.1301,0.68552,0.60617,0.86563,0.56273,0.27329,0.15084,0.83906,0.30749,0.18558,0.29467,0.64125,0.44613,0.71891,0.2215,0.79359,0.77937,0.97104,0.47872,0.76649,0.70332,0.49745,0.75782,0.87772,0.73956,0.66342,0.74305,0.25162,1.00974,0.21749,0.46654,0.99734,0.46138,0.81272,0.2031,0.43102,0.51103,1.01122,0.75509,0.77774,0.86311,0.88335,0.75878,0.54464,0.71585,0.25032,1.06492,0.63472,0.3633,1.14787,0.10079,1.12766,1.12709,0.53425,1.13327,0.96441,0.92594,0.70886,0.64784,0.67684,0.13556,0.68181,0.95958,0.73588,1.06721,1.16863,0.75851,0.99106,0.09598,0.14869,0.98536,1.09212,0.23835,0.53591,1.09134,0.12313,0.82099,0.99357,1.01912,0.94852,0.09472,0.4131,0.46266,0.40958,0.15109,0.7839,1.07094,0.25352,0.57632,0.621,1.09122,0.90303,0.08581,0.72928,0.7629,1.1046,0.08647,0.46487,0.70721,1.00253,0.87754,0.70986,1.03266,0.74927,0.8491,1.08182,0.83416,0.33461,0.09548,0.77521,0.26154,1.08403,0.09195,0.0865,0.31989,0.35458,0.24585,0.19852,1.08975,0.40694,0.77322,1.07958,0.13386,0.76361,0.25949,0.02898,0.38606,0.73287,0.0679,0.0816,0.13512,0.75142,0.09807,0.10005,0.22005,0.58087,0.43037,0.19305,0.54324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_30,0.95578,0.49146,0.04659,0.95301,0.93007,0.50219,0.84581,0.64122,0.26998,0.42027,0.29449,0.61995,0.25037,0.26629,0.17013,0.60654,0.52107,0.35028,0.27261,0.48146,0.94595,0.61836,0.68676,0.24222,0.40778,0.26811,0.82366,0.089,0.54034,0.36471,0.08349,0.79632,0.3927,0.64221,0.8966,0.25571,0.73459,0.47408,0.74564,0.36723,0.11286,0.18163,0.10325,0.6444,0.5087,1.12757,0.69924,0.55,0.80773,0.54462,1.06452,0.56952,0.62549,0.74105,0.65554,0.32674,0.52785,0.54905,0.60704,0.8471,0.22722,0.07108,0.34858,0.7153,0.37964,0.61527,0.52056,0.70853,0.78058,0.60852,0.38647,0.55081,0.76515,1.04579,0.1954,0.45297,0.31747,0.718,0.86366,0.44553,0.62493,0.93201,0.67406,0.46919,0.54063,0.2069,0.49086,0.58188,0.65104,0.58013,0.26019,0.09619,1.01716,0.31373,0.17471,0.27964,0.66211,0.50067,0.74137,0.28365,0.80127,0.70197,0.90116,0.42193,0.63485,0.72543,0.43751,0.78115,0.67485,0.8264,0.73038,0.62415,0.22547,0.80765,0.3105,0.46859,0.98208,0.58638,0.79938,0.18447,0.46649,0.44548,0.99579,0.83641,0.80161,0.63107,0.98696,0.782,0.55656,0.65364,0.33714,1.04918,0.65541,0.38216,1.13201,0.09235,1.11179,0.94907,0.44748,1.11741,0.94942,0.84627,0.73101,0.8854,0.69843,0.12612,0.70341,0.87559,0.75868,1.05151,0.97707,0.78744,0.98737,0.08758,0.28439,1.05525,1.07626,0.24557,0.50142,1.06722,0.11397,0.70544,0.9783,1.00351,1.01901,0.08643,0.42883,0.47944,0.35593,0.14115,0.78583,1.05516,0.29521,0.7847,0.71261,1.07545,0.71715,0.0777,0.75192,0.78653,1.08875,0.10752,0.5846,0.85622,0.98713,0.96459,0.7321,1.01707,0.77236,0.95249,1.06722,0.87839,0.32456,0.08068,0.79887,0.3494,1.06822,0.03781,0.09742,0.38969,0.53505,0.14371,0.28988,1.07512,0.51569,0.7968,1.0638,0.19287,0.78702,0.35569,0.08443,0.26845,0.87948,0.14844,0.07369,0.14427,0.67761,0.08968,0.11442,0.19418,0.56971,0.4913,0.22328,0.56177,0.1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_29,0.83714,0.51111,0.13733,0.83278,0.81358,0.41659,0.73823,0.69359,0.27801,0.49418,0.39104,0.52415,0.25808,0.22769,0.15422,0.69553,0.58579,0.28687,0.36825,0.54338,0.82731,0.59393,0.78224,0.22381,0.55564,0.22937,0.9308,0.05594,0.57268,0.38061,0.06858,0.90112,0.34941,0.6947,0.78237,0.27039,0.8342,0.50437,0.88427,0.24826,0.09758,0.12132,0.08805,0.61943,0.37285,0.89752,0.63092,0.70943,0.87364,0.40265,0.93592,0.66162,0.68253,0.64268,0.74841,0.34229,0.47847,0.61562,0.69616,0.73547,0.34359,0.05628,0.41656,0.89563,0.36081,0.52762,0.56757,0.88805,0.67807,0.51594,0.39542,0.48915,0.74268,0.91837,0.15892,0.40449,0.27684,0.81571,0.83945,0.4752,0.6049,1.05132,0.76981,0.38444,0.39786,0.16999,0.63757,0.43506,0.75165,0.49337,0.22171,0.12562,0.805,0.29875,0.15867,0.18873,0.7562,0.36597,0.84163,0.21685,0.62778,0.79797,0.78856,0.53424,0.7275,0.82419,0.42098,0.88485,0.77037,0.79763,0.56488,0.53578,0.31729,0.91417,0.29243,0.45157,0.8608,0.4359,0.76294,0.12435,0.44964,0.47515,0.8725,0.76041,0.90766,0.6509,0.86656,0.88517,0.41313,0.7073,0.26649,0.92014,0.74883,0.26202,0.99565,0.05913,0.97706,0.97651,0.52955,0.98218,0.8321,0.95762,0.82991,0.77174,0.79534,0.11075,0.83692,0.98982,0.86022,0.92257,1.02457,0.80963,1.06501,0.07253,0.17472,0.9258,0.94426,0.23086,0.56405,1.03934,0.09862,0.80248,0.89981,0.87856,0.89304,0.07153,0.53332,0.58864,0.48909,0.12548,0.68404,0.92544,0.24574,0.68419,0.68812,0.94427,0.8163,0.06276,0.8529,0.8917,0.95589,0.09218,0.56185,0.81951,0.86465,0.75227,0.83132,0.89133,0.87505,0.83546,1.02299,0.72582,0.35692,0.02624,0.90397,0.27787,0.93733,0.0618,0.08222,0.37059,0.51354,0.25039,0.27211,0.95294,0.49444,0.90148,0.93338,0.09242,0.89101,0.33707,0.06937,0.36522,0.85738,0.13253,0.05895,0.25088,0.81314,0.07472,0.09892,0.30687,0.58069,0.47045,0.25313,0.64706,0.10149,0.08929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_28,0.91806,0.62351,0.11501,0.91475,0.89303,0.44948,0.81167,0.65628,0.28495,0.49217,0.3565,0.57099,0.23247,0.1784,0.13113,0.7456,0.66095,0.33044,0.37046,0.56407,0.90819,0.55701,0.74901,0.19684,0.51987,0.22602,0.89264,0.05296,0.68042,0.40793,0.04733,0.86395,0.3458,0.65729,0.8603,0.31352,0.79923,0.555,0.81071,0.27347,0.07565,0.14929,0.06628,0.50716,0.42165,0.96085,0.58916,0.67101,0.76495,0.48702,1.02357,0.7137,0.5614,0.76854,0.7163,0.42743,0.47449,0.69309,0.66565,0.77857,0.26952,0.03527,0.41496,0.76447,0.27965,0.58766,0.53389,0.75748,0.74811,0.48402,0.36602,0.45221,0.70771,1.00521,0.1557,0.47331,0.22431,0.87055,0.80058,0.50021,0.65453,1.04604,0.76622,0.42543,0.4151,0.13783,0.60229,0.45251,0.74792,0.46882,0.17274,0.10334,0.86332,0.2912,0.13537,0.23293,0.80909,0.41431,0.80638,0.20022,0.74363,0.7645,0.8654,0.47163,0.69556,0.78959,0.39884,0.84816,0.82413,0.6649,0.67516,0.59631,0.28465,0.8763,0.23248,0.49219,0.94351,0.52534,0.82695,0.15226,0.48985,0.57301,0.95655,0.76812,0.86999,0.71289,0.94866,0.88099,0.45313,0.59283,0.30021,1.00803,0.71652,0.28739,1.08856,0.05613,1.06884,1.06825,0.57592,1.07432,0.98251,0.91778,0.8854,0.73024,0.79164,0.08859,0.76637,0.94877,0.82444,1.01042,1.10799,0.84863,0.93711,0.02635,0.24624,1.01399,0.99275,0.22423,0.58499,1.03361,0.07655,0.7686,0.93979,0.96368,0.97888,0.05027,0.54702,0.55619,0.46445,0.10282,0.7343,1.01381,0.23891,0.65401,0.60149,1.03363,0.87199,0.00571,0.81733,0.85443,1.04638,0.07017,0.48268,0.79378,1.02179,0.82779,0.79653,1.05269,0.83877,0.91529,1.02864,0.70982,0.28763,0.05068,0.86668,0.25948,1.02648,0.04746,0.06047,0.30612,0.48118,0.23003,0.19748,1.03629,0.40053,0.86436,0.98134,0.1145,0.85419,0.30949,0.04789,0.31237,0.82156,0.10953,0.03801,0.23056,0.74155,0.05338,0.07666,0.25208,0.54489,0.3787,0.20532,0.61818,0.07934,0.07141,0.05655,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_27,0.89793,0.61044,0.10838,0.89434,0.87323,0.39726,0.79333,0.62428,0.24259,0.52494,0.36971,0.53913,0.22404,0.20474,0.12423,0.73216,0.64751,0.35777,0.32421,0.60214,0.88804,0.49522,0.79832,0.18861,0.50829,0.18709,0.94816,0.04682,0.66695,0.45837,0.01718,0.91823,0.32298,0.64493,0.84084,0.32646,0.87475,0.54096,0.82479,0.28155,0.06923,0.13133,0.05994,0.56929,0.41025,0.93987,0.5753,0.60595,0.74728,0.47587,1.00204,0.67769,0.57338,0.75367,0.76418,0.40241,0.42148,0.65718,0.7115,0.76459,0.31305,0.02024,0.44489,0.81425,0.28775,0.62646,0.47761,0.77077,0.73065,0.52261,0.39432,0.44015,0.78434,0.98381,0.12012,0.417,0.25241,0.83201,0.88468,0.51109,0.62044,1.02592,0.74977,0.37118,0.4715,0.14843,0.59071,0.5108,0.73059,0.50706,0.21073,0.09675,0.91418,0.29691,0.12839,0.22436,0.73656,0.42886,0.85826,0.20766,0.67453,0.81404,0.84623,0.52641,0.76562,0.84062,0.40805,0.90185,0.78652,0.71515,0.66235,0.58148,0.31066,0.89152,0.25749,0.43793,0.92298,0.49456,0.75135,0.14519,0.4794,0.56093,0.93571,0.7542,0.92495,0.73147,0.9283,0.90208,0.46921,0.63627,0.29159,1.06501,0.7647,0.33213,1.06599,0.04995,1.04644,1.04586,0.51347,1.05187,0.89224,0.97557,0.84634,0.77877,0.81162,0.08207,0.81627,1.00809,0.90145,0.98878,1.08497,0.90219,0.91656,0.0448,0.22577,0.99227,1.0121,0.22936,0.62351,1.01161,0.07008,0.81874,0.91928,1.01902,0.95764,0.04412,0.53592,0.57266,0.45433,0.09611,0.66568,1.03985,0.24416,0.69945,0.58746,1.01169,0.79541,0.03539,0.86959,0.90893,1.02421,0.06374,0.49856,0.84499,0.92742,0.80893,0.8478,0.95582,0.89192,0.89543,1.00833,0.72375,0.29568,0.04449,0.92112,0.2675,1.05273,0.04131,0.05415,0.33324,0.47073,0.21004,0.22523,1.01589,0.40985,0.87925,1.00038,0.15006,0.86895,0.28725,0.04169,0.32072,0.87417,0.10271,0.03199,0.2106,0.81585,0.0472,0.07015,0.24321,0.53178,0.42921,0.21701,0.66193,0.07285,0.06511,0.05033,0.02937,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_26,0.94923,0.60296,0.13891,0.94637,0.95095,0.48602,0.93171,0.5473,0.31505,0.53797,0.4263,0.46229,0.29356,0.25208,0.15601,0.79208,0.63144,0.38248,0.40309,0.65993,0.93942,0.56994,0.8854,0.22659,0.53999,0.25385,0.84913,0.07503,0.55982,0.48802,0.06322,0.81881,0.37777,0.57552,0.89048,0.34314,0.76689,0.64896,0.76714,0.24821,0.09874,0.16801,0.0891,0.47956,0.38636,0.99335,0.68096,0.64308,0.81663,0.5271,1.05696,0.72812,0.60982,0.81983,0.67549,0.40349,0.45151,0.66266,0.62628,0.65458,0.35308,0.05085,0.37466,0.72234,0.2543,0.55369,0.50962,0.71555,0.77535,0.59143,0.31804,0.47156,0.80214,1.03838,0.1813,0.37337,0.30294,0.73894,0.87759,0.46373,0.68963,1.07721,0.69459,0.43446,0.38081,0.10071,0.64333,0.56391,0.79866,0.54769,0.24596,0.12709,0.89356,0.2934,0.16052,0.26391,0.68231,0.43249,0.76283,0.18859,0.73491,0.72256,0.94953,0.51321,0.74896,0.74659,0.45329,0.80338,0.81469,0.72102,0.65743,0.69482,0.24044,0.98952,0.25183,0.5013,0.97528,0.49901,0.79433,0.17776,0.4732,0.46368,0.98882,0.73771,0.82436,0.80207,0.86303,0.80412,0.53893,0.66093,0.28588,1.04164,0.67548,0.35879,1.12367,0.07835,1.10364,1.10305,0.48562,1.1092,0.94297,0.97971,0.7522,0.68896,0.71919,0.11205,0.72414,1.01495,0.78044,1.04398,1.14388,0.80396,0.96894,0.0734,0.17295,1.04767,1.06843,0.22557,0.52038,1.06774,0.0998,0.86917,0.97153,1.01052,1.00893,0.07238,0.44588,0.49699,0.44189,0.12696,0.72565,1.04757,0.24044,0.61487,0.6614,1.06768,0.83886,0.06352,0.77354,0.80907,1.08081,0.08319,0.50037,0.75065,0.98024,0.85706,0.75336,1.00988,0.79437,0.82926,1.06009,0.76839,0.37225,0.07297,0.82143,0.28978,1.06049,0.06958,0.08321,0.35774,0.39405,0.21199,0.22485,1.06791,0.43968,0.81927,1.05613,0.11056,0.80933,0.28743,0.00858,0.34688,0.77749,0.09705,0.05965,0.15893,0.79818,0.07561,0.07711,0.20913,0.56573,0.41685,0.21904,0.58032,0.02611,0.09408,0.07891,0.05723,0.05093,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_25,0.9347,0.58377,0.0951,0.93162,0.90938,0.4184,0.82677,0.61873,0.25961,0.5026,0.3654,0.5335,0.24035,0.20106,0.11038,0.70497,0.62015,0.33925,0.34287,0.57614,0.92485,0.52028,0.79212,0.17199,0.48452,0.20267,0.94146,0.03466,0.63955,0.43781,0.02904,0.91162,0.31879,0.61969,0.87633,0.32223,0.84435,0.56682,0.85618,0.29964,0.05646,0.12793,0.04734,0.54397,0.43155,0.97827,0.60074,0.63237,0.7795,0.45297,1.0416,0.67154,0.60112,0.72375,0.7581,0.39787,0.44295,0.65102,0.70561,0.73646,0.29529,0.01731,0.42453,0.80801,0.30591,0.59994,0.50044,0.80079,0.7625,0.51747,0.37511,0.46258,0.75329,1.02308,0.13428,0.43979,0.24851,0.82571,0.85075,0.53624,0.61453,1.06292,0.77975,0.39309,0.44848,0.14497,0.56697,0.48702,0.7622,0.50195,0.19524,0.08357,0.87939,0.27969,0.11438,0.20699,0.766,0.42411,0.85183,0.22403,0.70261,0.80784,0.8812,0.50409,0.73726,0.83427,0.42913,0.89528,0.78029,0.70868,0.63622,0.6087,0.29307,0.92482,0.24061,0.45992,0.96051,0.48908,0.78201,0.13094,0.45791,0.53616,0.97384,0.72611,0.91827,0.72556,0.96555,0.89555,0.46398,0.6306,0.27398,1.02614,0.75859,0.31388,1.10767,0.03771,1.08772,1.08714,0.53879,1.09327,0.9286,0.96865,0.83999,0.77264,0.80533,0.06906,0.81002,1.00106,0.8705,1.02851,1.12757,0.89563,0.95414,0.03246,0.22196,1.03215,1.05269,0.21348,0.59719,1.05205,0.0572,0.81246,0.95677,0.98123,0.99655,0.03194,0.51309,0.56733,0.4335,0.08269,0.69356,1.03201,0.22799,0.6936,0.61319,1.05203,0.82645,0.02329,0.86314,0.90227,1.06501,0.05096,0.4934,0.83863,0.96532,0.84331,0.84144,0.99467,0.8854,0.93171,1.04563,0.75556,0.31377,0.03221,0.9145,0.28543,1.04484,0.02913,0.04159,0.31488,0.44921,0.2063,0.22137,1.05339,0.43119,0.91196,1.04053,0.13556,0.90145,0.28314,0.02939,0.33957,0.86768,0.08907,0.0201,0.20686,0.78583,0.03494,0.05719,0.26027,0.55595,0.40861,0.21319,0.65625,0.05993,0.05259,0.03799,0.0174,0.01153,0.03845,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_24,0.81119,0.57167,0.25734,0.63481,0.86733,0.53089,0.90793,0.64952,0.33162,0.47632,0.52828,0.5629,0.37212,0.23255,0.2631,1.01622,0.56456,0.45349,0.51636,0.6368,0.63197,0.58973,0.96685,0.37642,0.71654,0.37485,0.85823,0.18411,0.72172,0.41268,0.17841,0.88116,0.48826,0.887,0.59359,0.30011,0.94853,0.77899,0.82648,0.24825,0.21285,0.30169,0.20185,0.62899,0.57568,0.67242,0.77893,0.4787,0.74245,0.71104,0.72463,0.75371,0.49,0.86056,0.85469,0.38886,0.29872,0.48491,0.79791,0.92786,0.31484,0.1641,0.38813,0.9085,0.25443,0.78661,0.36582,0.90085,0.53033,0.69034,0.4894,0.40552,0.68634,0.70907,0.30825,0.65355,0.34609,1.06457,0.54744,0.68453,0.95564,0.88982,0.78111,0.60331,0.44306,0.24566,0.86385,0.66715,0.72588,0.47482,0.31034,0.24464,0.71744,0.38453,0.2689,0.42072,0.96178,0.24776,0.95682,0.31563,0.74974,0.95517,0.88028,0.38043,0.50072,0.93734,0.38426,1.00389,0.83067,0.43919,0.4811,0.84793,0.30488,0.89014,0.18543,0.66897,0.66066,0.43965,0.58162,0.3042,0.44824,0.77384,0.66949,0.5372,1.02958,0.97102,0.90985,1.04092,0.53971,0.57504,0.26557,0.70913,0.85582,0.29031,0.77268,0.18821,0.75707,0.75685,0.80247,0.761,0.69242,0.82589,1.04652,0.87049,0.94145,0.22784,0.91065,0.8046,0.97673,0.7113,0.78622,1.00399,0.65456,0.13914,0.34611,0.84798,0.69758,0.31359,0.62103,0.72887,0.21428,0.96446,0.65732,0.67387,0.8727,0.18153,0.69021,0.70009,0.37288,0.24614,0.74036,0.71327,0.32598,0.78483,0.7711,0.7297,0.77703,0.11403,0.96891,1.0127,0.73887,0.08337,0.4204,0.94206,0.74835,0.56864,0.94499,0.74267,0.99289,0.93577,0.74452,0.62092,0.41911,0.18299,1.02466,0.21113,0.72349,0.17881,0.10682,0.42804,0.6153,0.19394,0.15227,0.75073,0.31377,1.02157,0.68929,0.21625,1.01028,0.27475,0.15483,0.27326,0.97402,0.08088,0.16659,0.32768,0.61896,0.18546,0.07783,0.27125,0.35789,0.21806,0.14865,0.77111,0.15807,0.20621,0.1894,0.12078,0.15745,0.15438,0.14249,,,,,,,,,,,,,,,,,,,,,,,
Sequence_23,0.93244,0.64351,0.16031,0.92933,0.93407,0.51937,0.91529,0.58232,0.34222,0.52717,0.41682,0.49708,0.28519,0.22778,0.1783,0.83589,0.67271,0.37324,0.43271,0.64694,0.9226,0.60849,0.83877,0.25338,0.57751,0.27889,0.80394,0.09474,0.59764,0.45646,0.08277,0.77471,0.40674,0.61149,0.87428,0.33418,0.72478,0.63622,0.72502,0.22373,0.11938,0.19075,0.10948,0.44517,0.37689,0.97577,0.66856,0.68213,0.80163,0.56391,1.03878,0.77251,0.56962,0.86854,0.63671,0.43341,0.48343,0.7052,0.58919,0.69365,0.32539,0.07006,0.36559,0.68196,0.22973,0.54194,0.54345,0.67541,0.76081,0.55545,0.30946,0.46107,0.7546,1.02036,0.20424,0.40458,0.27693,0.78058,0.82643,0.43033,0.73254,1.06021,0.68198,0.46843,0.34985,0.094,0.6813,0.52652,0.78393,0.51299,0.22179,0.14833,0.87733,0.30519,0.18306,0.29187,0.72232,0.42257,0.72079,0.16596,0.77713,0.68233,0.93286,0.48036,0.70682,0.70517,0.42207,0.75978,0.85986,0.67675,0.69708,0.68147,0.23249,0.93844,0.24353,0.53507,0.95812,0.53573,0.83971,0.20061,0.50577,0.49789,0.97137,0.78012,0.77976,0.78858,0.84749,0.79056,0.5273,0.62201,0.31266,1.02337,0.63648,0.33086,1.10441,0.0982,1.08459,1.084,0.52077,1.0901,0.99738,0.92844,0.79437,0.64961,0.70644,0.13301,0.68363,0.9622,0.7378,1.02573,1.12414,0.76047,0.95176,0.06682,0.19568,1.02935,1.0079,0.23659,0.50899,1.04913,0.12055,0.82311,0.95439,0.99266,0.99111,0.09211,0.47763,0.48651,0.4732,0.14854,0.76757,1.0292,0.25164,0.57802,0.64919,1.04912,0.8848,0.04452,0.73118,0.76489,1.06201,0.10347,0.48953,0.70907,1.03723,0.84139,0.71173,1.06843,0.75121,0.81414,1.04297,0.72214,0.3442,0.09286,0.77721,0.26347,1.04196,0.08932,0.10351,0.34855,0.42421,0.23603,0.20061,1.05068,0.40865,0.77521,0.99635,0.09043,0.76558,0.31412,0.02622,0.31933,0.73479,0.118,0.07897,0.18114,0.75344,0.09546,0.0974,0.20138,0.55455,0.38657,0.21107,0.54491,0.04433,0.11435,0.09888,0.03843,0.07017,0.01746,0.05723,0.13218,,,,,,,,,,,,,,,,,,,,,,
