response,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21
11128.5,3.0,4.0,13.0,11.0,15.0,3.0,16.0,3.0,11.0,16.0,16.0,16.0,6.0,6.0,14.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0
2271.426,7.0,9.0,5.0,20.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11798.7,4.0,16.0,7.0,7.0,10.0,6.0,5.0,9.0,1.0,20.0,16.0,17.0,11.0,2.0,3.0,11.0,1.0,1.0,16.0,16.0,7.0,12.0
3159.606,1.0,11.0,2.0,8.0,13.0,20.0,16.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042.904,11.0,16.0,7.0,16.0,7.0,3.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5614.944,7.0,11.0,7.0,7.0,19.0,20.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13473.24,20.0,17.0,1.0,1.0,5.0,10.0,10.0,10.0,8.0,4.0,7.0,20.0,11.0,3.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2653.632,17.0,16.0,3.0,16.0,20.0,16.0,4.0,20.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13973.88,10.0,14.0,3.0,7.0,16.0,14.0,15.0,4.0,4.0,10.0,15.0,11.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8137.32,3.0,19.0,19.0,4.0,3.0,11.0,1.0,6.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7760.1,6.0,3.0,4.0,9.0,20.0,8.0,10.0,10.0,11.0,1.0,8.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6561.84,1.0,15.0,15.0,15.0,14.0,2.0,15.0,7.0,3.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11839.8599999999,17.0,8.0,7.0,10.0,8.0,20.0,4.0,11.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10783.74,3.0,6.0,11.0,6.0,6.0,7.0,11.0,1.0,2.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10053.3,4.0,10.0,13.0,3.0,7.0,16.0,15.0,10.0,16.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6274.98,11.0,20.0,7.0,17.0,19.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523.396,1.0,20.0,17.0,6.0,7.0,4.0,10.0,4.0,16.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8112.78,14.0,1.0,6.0,14.0,20.0,20.0,7.0,3.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6477.54,3.0,16.0,7.0,14.0,19.0,20.0,7.0,7.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4753.404,6.0,7.0,6.0,10.0,14.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8518.32,11.0,20.0,15.0,4.0,3.0,19.0,17.0,14.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11618.52,4.0,4.0,3.0,8.0,17.0,7.0,16.0,11.0,14.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4693.794,18.0,11.0,3.0,7.0,4.0,15.0,8.0,3.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10937.76,8.0,14.0,14.0,7.0,17.0,14.0,3.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8101.74,11.0,4.0,3.0,4.0,11.0,11.0,11.0,2.0,17.0,16.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13146.54,14.0,14.0,5.0,1.0,11.0,14.0,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3676.116,11.0,8.0,7.0,16.0,7.0,1.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13649.16,20.0,20.0,4.0,13.0,7.0,15.0,8.0,7.0,14.0,10.0,9.0,17.0,11.0,8.0,4.0,1.0,9.0,20.0,19.0,12.0,0.0,0.0
1909.842,17.0,1.0,6.0,6.0,16.0,6.0,8.0,7.0,3.0,8.0,16.0,7.0,4.0,3.0,7.0,2.0,5.0,3.0,16.0,12.0,0.0,0.0
2856.294000000001,11.0,6.0,2.0,7.0,16.0,7.0,17.0,13.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10137.06,7.0,19.0,8.0,1.0,7.0,19.0,11.0,10.0,3.0,1.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007.552,3.0,1.0,8.0,11.0,8.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702.78,11.0,20.0,17.0,14.0,17.0,17.0,7.0,16.0,1.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14415.9,6.0,7.0,3.0,14.0,1.0,9.0,20.0,11.0,15.0,7.0,7.0,17.0,17.0,14.0,3.0,13.0,14.0,12.0,0.0,0.0,0.0,0.0
7016.88,11.0,16.0,16.0,7.0,10.0,7.0,3.0,11.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8584.5,7.0,7.0,19.0,11.0,6.0,14.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13439.82,3.0,11.0,16.0,4.0,11.0,19.0,17.0,20.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6687.6,17.0,9.0,14.0,3.0,14.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7498.74,20.0,14.0,8.0,16.0,2.0,4.0,4.0,4.0,1.0,14.0,16.0,3.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4545.444,1.0,6.0,20.0,7.0,3.0,7.0,14.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7142.82,17.0,1.0,11.0,1.0,7.0,20.0,6.0,1.0,2.0,9.0,6.0,7.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195.712,8.0,7.0,3.0,19.0,6.0,11.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11740.02,4.0,15.0,16.0,20.0,4.0,3.0,16.0,11.0,11.0,4.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8238.24,17.0,10.0,10.0,17.0,11.0,15.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13698.1199999999,3.0,10.0,6.0,17.0,14.0,17.0,8.0,8.0,3.0,8.0,17.0,3.0,20.0,14.0,2.0,4.0,5.0,14.0,11.0,20.0,12.0,0.0
11950.68,4.0,4.0,14.0,20.0,3.0,11.0,7.0,16.0,6.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4958.2440000000015,7.0,14.0,20.0,15.0,17.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817.54,16.0,6.0,10.0,4.0,7.0,10.0,20.0,11.0,20.0,8.0,8.0,16.0,17.0,2.0,10.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0
6039.54,10.0,11.0,11.0,17.0,15.0,3.0,3.0,9.0,8.0,7.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4710.036,16.0,8.0,16.0,7.0,14.0,6.0,19.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15356.1,11.0,16.0,1.0,15.0,10.0,14.0,16.0,10.0,11.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11402.4,17.0,17.0,11.0,16.0,7.0,13.0,20.0,8.0,16.0,20.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11580.24,17.0,1.0,20.0,1.0,11.0,4.0,17.0,10.0,11.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175.1220000000008,20.0,2.0,16.0,3.0,2.0,4.0,4.0,11.0,7.0,1.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13658.22,10.0,14.0,1.0,18.0,4.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12674.82,7.0,20.0,20.0,14.0,6.0,17.0,11.0,7.0,16.0,3.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12265.38,3.0,3.0,11.0,10.0,16.0,8.0,19.0,8.0,8.0,16.0,3.0,14.0,14.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13365.12,14.0,1.0,11.0,20.0,10.0,11.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8074.08,16.0,20.0,20.0,1.0,7.0,1.0,17.0,10.0,15.0,8.0,4.0,20.0,20.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3553.11,8.0,4.0,10.0,8.0,4.0,2.0,15.0,4.0,9.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140.914000000002,3.0,10.0,9.0,15.0,10.0,19.0,9.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8997.72,3.0,10.0,5.0,17.0,2.0,3.0,20.0,8.0,1.0,15.0,20.0,7.0,17.0,14.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
7495.8,20.0,10.0,16.0,7.0,10.0,11.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496.922000000001,3.0,20.0,17.0,4.0,15.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3812.802,17.0,1.0,16.0,16.0,7.0,17.0,1.0,7.0,3.0,10.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12396.0,14.0,14.0,17.0,9.0,20.0,11.0,4.0,7.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3678.708,4.0,16.0,15.0,16.0,16.0,20.0,16.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838.952,4.0,16.0,20.0,1.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4099.146,13.0,8.0,6.0,16.0,14.0,3.0,1.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9704.7,10.0,18.0,19.0,15.0,17.0,8.0,4.0,4.0,19.0,4.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5154.498,11.0,20.0,7.0,2.0,1.0,20.0,16.0,7.0,4.0,15.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4430.0340000000015,10.0,11.0,16.0,3.0,6.0,7.0,3.0,10.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14091.96,18.0,11.0,14.0,15.0,10.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7757.82,20.0,13.0,6.0,7.0,11.0,17.0,8.0,3.0,1.0,2.0,10.0,20.0,3.0,15.0,3.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
9480.18,15.0,14.0,1.0,4.0,20.0,11.0,16.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11905.5,11.0,11.0,4.0,11.0,1.0,16.0,10.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6571.08,4.0,2.0,7.0,20.0,4.0,4.0,11.0,16.0,3.0,2.0,14.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576.778,4.0,20.0,10.0,6.0,1.0,3.0,4.0,4.0,2.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13854.66,6.0,1.0,11.0,15.0,8.0,10.0,15.0,1.0,3.0,16.0,7.0,11.0,17.0,14.0,4.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0
8202.18,14.0,20.0,11.0,7.0,4.0,16.0,20.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575.052,7.0,15.0,6.0,16.0,8.0,16.0,20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577.412,11.0,3.0,15.0,20.0,8.0,20.0,15.0,3.0,4.0,4.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7927.44,10.0,17.0,11.0,7.0,11.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13525.56,1.0,10.0,20.0,13.0,7.0,11.0,7.0,3.0,8.0,6.0,10.0,17.0,19.0,10.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
7493.34,14.0,9.0,16.0,20.0,14.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11824.5,11.0,15.0,16.0,11.0,4.0,16.0,7.0,7.0,10.0,1.0,16.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9682.68,7.0,16.0,10.0,7.0,7.0,11.0,11.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7696.62,17.0,20.0,3.0,4.0,10.0,11.0,16.0,3.0,9.0,3.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949.144,7.0,19.0,20.0,6.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13979.7,7.0,14.0,3.0,14.0,19.0,11.0,3.0,4.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5340.762,4.0,20.0,6.0,6.0,10.0,4.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9985.68,19.0,11.0,16.0,7.0,10.0,4.0,11.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13090.56,11.0,7.0,20.0,1.0,8.0,10.0,7.0,11.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10039.32,10.0,8.0,8.0,11.0,11.0,12.0,15.0,16.0,7.0,11.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12821.6999999999,2.0,10.0,14.0,11.0,10.0,4.0,5.0,15.0,8.0,10.0,20.0,15.0,15.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
10079.58,20.0,11.0,20.0,11.0,20.0,19.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8696.4,11.0,16.0,15.0,7.0,4.0,1.0,9.0,20.0,11.0,3.0,3.0,16.0,19.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13192.32,17.0,16.0,1.0,1.0,8.0,11.0,14.0,15.0,16.0,1.0,10.0,16.0,10.0,7.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
11557.74,11.0,11.0,8.0,10.0,19.0,7.0,10.0,16.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6811.32,11.0,15.0,10.0,20.0,4.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659.072,7.0,11.0,6.0,4.0,7.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6073.86,15.0,16.0,14.0,3.0,16.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141.106,16.0,4.0,12.0,7.0,10.0,16.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8433.9,10.0,11.0,7.0,7.0,19.0,4.0,8.0,4.0,10.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4073.514,7.0,7.0,10.0,20.0,8.0,1.0,7.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15363.42,14.0,19.0,4.0,10.0,11.0,8.0,20.0,15.0,20.0,17.0,1.0,17.0,4.0,20.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0
5762.97,20.0,1.0,17.0,1.0,20.0,11.0,16.0,17.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7996.14,1.0,7.0,17.0,20.0,16.0,6.0,11.0,6.0,8.0,11.0,17.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13429.98,4.0,20.0,15.0,14.0,20.0,10.0,11.0,8.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820.46,15.0,9.0,15.0,7.0,7.0,7.0,3.0,7.0,3.0,3.0,4.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6306.0,7.0,4.0,3.0,10.0,11.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9089.16,8.0,16.0,15.0,11.0,11.0,10.0,8.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3556.38,10.0,9.0,4.0,4.0,7.0,16.0,1.0,11.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10227.3,20.0,11.0,15.0,8.0,18.0,4.0,6.0,4.0,10.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10570.56,20.0,10.0,1.0,15.0,19.0,20.0,20.0,10.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11530.56,15.0,20.0,8.0,10.0,20.0,20.0,15.0,3.0,11.0,8.0,9.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7419.6,6.0,10.0,16.0,10.0,9.0,10.0,16.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7388.94,17.0,15.0,17.0,20.0,14.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8759.34,20.0,19.0,10.0,20.0,3.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536.2,4.0,8.0,1.0,11.0,2.0,20.0,17.0,1.0,2.0,4.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13371.42,13.0,10.0,8.0,11.0,20.0,15.0,20.0,15.0,8.0,6.0,15.0,8.0,11.0,13.0,9.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0
13977.18,10.0,4.0,3.0,11.0,11.0,10.0,10.0,7.0,3.0,7.0,4.0,8.0,4.0,20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13359.72,19.0,8.0,19.0,8.0,8.0,4.0,16.0,17.0,15.0,10.0,10.0,15.0,17.0,11.0,20.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0
6636.6,1.0,6.0,4.0,10.0,11.0,2.0,3.0,5.0,11.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355.114000000001,19.0,14.0,8.0,6.0,19.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12383.58,6.0,14.0,8.0,20.0,15.0,20.0,20.0,20.0,1.0,10.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11961.72,20.0,11.0,15.0,8.0,14.0,16.0,14.0,9.0,4.0,20.0,7.0,7.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6803.1,10.0,20.0,16.0,15.0,7.0,15.0,16.0,7.0,7.0,7.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143.396,7.0,9.0,10.0,4.0,7.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7219.86,3.0,14.0,20.0,10.0,4.0,7.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9876.3,4.0,2.0,16.0,18.0,16.0,10.0,20.0,1.0,16.0,16.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5719.031999999998,19.0,6.0,8.0,11.0,10.0,3.0,7.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471.88,9.0,19.0,14.0,11.0,16.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044.56,16.0,8.0,7.0,16.0,16.0,3.0,16.0,4.0,1.0,13.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13778.34,2.0,11.0,3.0,11.0,4.0,15.0,11.0,11.0,17.0,4.0,4.0,13.0,3.0,3.0,11.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0
4251.81,15.0,11.0,4.0,15.0,17.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3842.28,3.0,3.0,20.0,16.0,14.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9363.12,7.0,1.0,10.0,3.0,18.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13547.64,10.0,18.0,11.0,11.0,1.0,16.0,8.0,4.0,17.0,3.0,8.0,13.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11920.98,1.0,10.0,10.0,14.0,10.0,16.0,7.0,15.0,19.0,6.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360.7,4.0,1.0,7.0,7.0,2.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4674.882000000001,7.0,17.0,20.0,7.0,16.0,7.0,16.0,16.0,6.0,17.0,1.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14171.039999999899,17.0,20.0,7.0,10.0,4.0,10.0,17.0,2.0,1.0,11.0,11.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704.222,11.0,5.0,1.0,17.0,7.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10179.36,19.0,16.0,16.0,2.0,4.0,14.0,8.0,10.0,4.0,11.0,16.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9404.46,4.0,4.0,1.0,10.0,1.0,7.0,13.0,4.0,8.0,7.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4882.2840000000015,4.0,20.0,10.0,1.0,6.0,1.0,6.0,16.0,8.0,17.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14331.0,7.0,18.0,4.0,11.0,1.0,3.0,20.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649.954,9.0,4.0,10.0,4.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
